timestamp,x,y,z
3960,11.18,-0.06,20.37
3970,8.291,-0.599,20.37
3980,5.237,-1.518,20.37
3990,2.433,-2.013,20.37
4000,0.763,-2.009,20.37
4010,0.808,-2.019,20.37
4020,1.83,-1.16,20.37
4030,4.298,-0.188,20.37
4040,7.174,0.05,20.37
4050,9.749,0.246,20.37
4060,11.607,0.566,16.982
4070,13.081,0.913,12.791
4080,14.009,1.177,9.117
4090,14.712,1.52,5.706
4100,15.297,1.974,2.287
4110,15.613,2.281,-1.323
4120,15.748,2.299,-5.013
4130,15.421,3.096,-9.052
4140,14.813,3.573,-13.9
4150,14.431,3.434,-18.856
4160,14.443,3.194,-18.856
4170,14.602,3.134,-18.856
4180,14.896,3.27,-18.856
4190,15.351,3.951,-18.856
4200,15.492,4.489,-18.856
4210,15.345,4.773,-18.856
4220,14.989,4.852,-18.856
4230,14.437,4.825,-18.856
4240,14.007,4.658,-18.856
4250,13.988,5.047,-18.856
4260,14.362,5.685,-18.856
4270,14.965,6.325,-16.032
4280,15.837,6.632,-11.029
4290,17.149,6.644,-5.282
4300,18.161,6.889,1.039
4310,18.771,6.908,7.599
4320,18.747,6.198,14.207
4330,17.546,4.753,20.37
4340,15.499,3.232,20.37
4350,13.025,1.461,20.37
4360,10.404,-0.444,20.37
4370,7.817,-2.121,20.37
4380,5.575,-3.512,20.37
4390,3.578,-3.29,20.37
4400,2.023,-2.048,20.37
4410,1.297,-0.685,20.37
4420,1.749,0.269,20.37
4430,3.905,0.529,20.37
4440,6.551,0.61,20.37
4450,9.782,0.829,19.691
4460,12.669,0.744,14.444
4470,14.744,0.878,10.53
4480,16.076,1.089,7.608
4490,16.977,1.708,4.968
4500,17.341,2.296,2.302
4510,17.135,2.882,-0.949
4520,16.333,3.135,-4.784
4530,15.245,3.354,-8.76
4540,14.366,3.718,-12.582
4550,14.108,4.552,-17.027
4560,14.617,4.714,-18.856
4570,15.335,4.564,-18.856
4580,15.453,4.597,-18.856
4590,15.023,4.379,-18.856
4600,14.134,3.839,-18.856
4610,13.558,3.913,-18.856
4620,12.944,4.112,-18.856
4630,12.442,4.265,-18.856
4640,12.23,4.37,-18.856
4650,12.196,4.654,-18.856
4660,12.499,4.503,-18.113
4670,13.284,4.293,-14.895
4680,14.529,4.727,-11.414
4690,15.823,5.2,-7.584
4700,17.159,5.401,-3.354
4710,17.906,5.384,2.027
4720,17.52,5.247,8.112
4730,16.915,5.182,14.111
4740,15.813,4.537,19.95
4750,14.704,3.022,20.37
4760,14.532,1.478,20.37
4770,14.456,-0.446,20.37
4780,13.511,-2.331,20.37
4790,11.347,-3.603,20.37
4800,8.778,-4.234,20.37
4810,6.442,-4.895,20.37
4820,5.429,-4.483,20.37
4830,5.881,-3.663,20.37
4840,7.662,-2.862,20.37
4850,10.478,-2.351,20.37
4860,13.615,-1.963,18.128
4870,16.078,-1.394,13.45
4880,17.175,-1.179,10.012
4890,17.426,-0.386,7.089
4900,17.076,-0.248,4.583
4910,16.654,0.037,2.603
4920,16.423,0.515,0.389
4930,16.198,0.693,-1.948
4940,15.859,0.93,-4.344
4950,15.311,1.778,-6.333
4960,14.751,2.977,-8.76
4970,14.284,4.272,-11.834
4980,14.231,5.234,-16.584
4990,13.973,4.88,-18.856
5000,12.968,3.748,-18.856
5010,11.978,2.614,-18.856
5020,11.367,2.656,-18.856
5030,11.016,3.224,-18.856
5040,11.264,4.027,-18.856
5050,11.661,4.787,-18.856
5060,12.068,5.279,-18.856
5070,12.331,5.295,-18.856
5080,12.361,5.046,-18.856
5090,12.474,5.037,-18.128
5100,13.035,5.559,-14.43
5110,14.756,6.301,-10.643
5120,16.795,6.942,-6.089
5130,19.097,7.494,-1.132
5140,21.686,7.761,4.42
5150,22.523,7.228,10.615
5160,22.312,6.08,16.254
5170,20.386,5.034,20.37
5180,17.259,3.018,20.37
5190,14.971,1.313,20.37
5200,12.949,0.414,20.37
5210,10.423,-0.152,20.37
5220,9.488,-0.255,20.37
5230,9.638,-0.374,20.37
5240,9.968,-0.316,20.37
5250,10.384,0.124,20.37
5260,10.934,0.698,20.37
5270,11.766,1.36,20.37
5280,12.355,1.884,20.37
5290,12.613,2.006,16.5
5300,12.547,2.018,13.125
5310,12.974,1.934,10.03
5320,13.69,2.376,7.344
5330,14.436,2.984,4.836
5340,15.14,3.306,1.836
5350,15.239,2.969,-1.159
5360,15.541,3.216,-4.163
5370,15.574,3.184,-7.777
5380,15.538,2.778,-11.379
5390,15.868,2.862,-15.439
5400,16.053,3.073,-18.856
5410,15.945,3.333,-18.856
5420,15.31,3.547,-18.856
5430,14.006,2.443,-18.856
5440,12.94,1.507,-18.856
5450,12.515,1.458,-18.856
5460,12.386,1.733,-18.856
5470,12.203,2.025,-18.856
5480,11.818,2.323,-18.856
5490,11.301,2.103,-18.856
5500,10.903,2.428,-18.856
5510,11,3.263,-18.856
5520,11.473,4.388,-16.877
5530,12.207,5.644,-12.505
5540,13.6,6.617,-8.22
5550,15.207,7.704,-3.672
5560,17.035,8.421,0.952
5570,17.843,8.098,5.863
5580,18.196,7.09,10.927
5590,17.619,6.275,16.248
5600,15.932,5.406,20.37
5610,14.15,3.956,20.37
5620,12.422,2.157,20.37
5630,11.042,0.578,20.37
5640,9.82,-0.162,20.37
5650,8.673,-0.83,20.37
5660,7.751,-1.311,20.37
5670,7.277,-1.133,20.37
5680,7.563,-0.759,20.37
5690,7.78,-0.394,20.37
5700,8.253,-0.183,20.37
5710,9.219,-0.013,20.37
5720,10.421,0.05,19.296
5730,11.565,0.618,16.503
5740,12.756,1.295,13.706
5750,13.687,1.789,10.751
5760,14.156,1.944,7.583
5770,14.498,2.174,4.533
5780,14.787,2.408,1.495
5790,15.154,2.673,-1.77
5800,15.947,2.721,-5.658
5810,16.625,2.787,-9.734
5820,16.885,2.76,-13.869
5830,16.801,2.424,-18.21
5840,16.418,2.346,-18.856
5850,15.4,2.732,-18.856
5860,14.118,2.625,-18.856
5870,13.229,2.607,-18.856
5880,12.594,2.685,-18.856
5890,12.106,2.273,-18.856
5900,11.661,1.69,-18.856
5910,11.412,1.242,-18.856
5920,11.448,1.309,-18.856
5930,11.878,1.737,-18.856
5940,12.365,2.309,-18.856
5950,12.961,2.783,-16.904
5960,13.891,3.401,-12.523
5970,14.933,3.78,-8.436
5980,16.07,3.627,-4.288
5990,17.271,3.388,0.211
6000,18.033,3.158,5.189
6010,18.311,2.626,10.268
6020,17.851,1.557,15.745
6030,17.145,0.349,20.37
6040,16.155,-0.995,20.37
6050,14.976,-2.069,20.37
6060,13.597,-2.872,20.37
6070,12.155,-3.393,20.37
6080,10.913,-3.363,20.37
6090,9.864,-3.389,20.37
6100,9.312,-3.463,20.37
6110,8.891,-3.317,20.37
6120,9.214,-3.158,20.37
6130,10.46,-3.032,20.37
6140,11.486,-2.836,17.725
6150,12.364,-2.548,14.439
6160,12.852,-2.21,11.779
6170,13.184,-1.54,9.675
6180,13.603,-0.74,7.656
6190,13.882,0.023,5.437
6200,14.309,1.074,2.766
6210,14.769,1.059,-0.715
6220,15.018,0.652,-4.122
6230,15.267,0.426,-7.378
6240,15.589,0.889,-10.4
6250,15.616,1.493,-13.461
6260,15.305,1.955,-15.972
6270,14.521,2.113,-17.971
6280,14.407,2.637,-18.856
6290,14.684,3.493,-18.856
6300,14.633,3.383,-18.856
6310,14.693,3.088,-18.856
6320,14.316,2.967,-18.856
6330,13.606,2.644,-18.856
6340,12.734,2.455,-18.856
6350,11.789,2.796,-18.856
6360,11.064,3.659,-18.856
6370,10.956,4.425,-18.856
